record_id,source,content,review_title,published_at,likes,shares,views,rating,travel_type,language,hashtag,discovery_term,video_id,video_caption,comment_date_text,product_id,product_title,app_id,source_url,retrieved_at,clean_text,analysis_text
tiktok:f41a4af1a3ff6fd8,tiktok_comment,I am moving to China after 3 years.,,,0,,,,,en,"#shenzhen,#shenzhenchina,#lifeinchina,#travelchina,#livinginchina",#ChinaTravel,7656384468005014528,The science and technology museum in Shenzhen China is huge!!!! #shenzhen #shenzhenchina #lifeinchina #travelchina #livinginchina ,6-28,,,,https://www.tiktok.com/@bradinchina/video/7656384468005014805/,2026-07-24 07:37:09.921733+00:00,I am moving to China after 3 years.,moving china years
tiktok:f42a433f2fed5a23,tiktok_comment,is that night city,,,0,,,,,en,"#Chongqing,#ChinaTravel,#CyberpunkCity,#TravelChina,#china",#ChinaTravel,7650113477880613888,"Welcome to the city that makes the rest of the world look 50 years behind 🇨🇳🤯 Welcome to Chongqing, China’s real-life cyberpunk city, where skyscrapers disappear into the clouds, trains run through buildings, and neon lights transform the city into something that feels straight out of the future. 📍Deyi World, Chongqing, China 🇨🇳 If you think this is a movie scene, think again. This is what happens when you accidentally time-travel to 2077. 🤯🚄 #Chongqing #ChinaTravel #CyberpunkCity #TravelChina #china",7-3,,,,https://www.tiktok.com/@jessmelu/video/7650113477880614167/,2026-07-24 07:33:00.292020+00:00,is that night city,night city
tiktok:f4424a4674098dff,tiktok_comment,"kek pernah lihat kayak gini ya tapi versi di kartun,tapi kartun apa ya lupa",,,0,,,,,id,"#thexiancitywall,#shaanxi,#travel,#donghua,#fairyland",#ExploreChina,7655625045556972544,"🇨🇳 The Xi'an City Wall is one of the largest and best-preserved ancient military fortifications in the world. Located in the city center of Xi'an, Shaanxi Province, China, the wall encloses an area of ​​approximately 14 square kilometers. 🇨🇳 #thexiancitywall #shaanxi #travel #donghua #fairyland ",6-29,,,,https://www.tiktok.com/@l1m_888_/video/7655625045556972818/,2026-07-23 05:55:36.046942+00:00,"kek pernah lihat kayak gini ya tapi versi di kartun,tapi kartun apa ya lupa",kek lihat kayak gini ya versi kartun kartun ya lupa
tiktok:f455ab07b6e37a0d,tiktok_comment,time to bring my 105 year old grandma here,,,0,,,,,en,"#chinatravel,#chinatour,#guizhou,#fyp,#zunyi",#VisitChina,7658255087134952448,"📹This isn’t a movie set — it’s a real historical battle experience in China Loushan Pass: the viral immersive history experience Where exactly? 📍 Loushan Pass, Zunyi, Guizhou 💡China Pro Tips for your visit Opening: 09:00-17:00 (last entry 16:00)  🔖Ticket: 200+RMB (30+$）includes cave + boat ride + guide Session: Two shows daily at 11:30 and 15:30 Wear: recommend non-slip sneakers or hiking shoes #chinatravel #chinatour #guizhou #fyp #zunyi ",7-22,,,,https://www.tiktok.com/@realchinatravell/video/7658255087134952734/,2026-08-17 07:44:02.932726+00:00,time to bring my 105 year old grandma here,time bring year old grandma
tiktok:f45a46f287b6eb19,tiktok_comment,Very beautiful ❤️,,,0,,,,,en,"#asmr,#handmade,#explorechina,#fyp,#viral",#ExploreChina,7593018891719166976,Explore Chinese Rural life #asmr #handmade #explorechina #fyp #viral ,2-5,,,,https://www.tiktok.com/@explorechina786/video/7593018891719167253/,2026-07-23 05:52:57.478402+00:00,Very beautiful ️,beautiful
tiktok:f4688402d9df4c8b,tiktok_comment,it's how the past generations dreamed the future would look like😍,,,0,,,,,en,"#Chongqing,#ChinaTravel,#CyberpunkCity,#TravelChina,#china",#ChinaTravel,7650113477880613888,"Welcome to the city that makes the rest of the world look 50 years behind 🇨🇳🤯 Welcome to Chongqing, China’s real-life cyberpunk city, where skyscrapers disappear into the clouds, trains run through buildings, and neon lights transform the city into something that feels straight out of the future. 📍Deyi World, Chongqing, China 🇨🇳 If you think this is a movie scene, think again. This is what happens when you accidentally time-travel to 2077. 🤯🚄 #Chongqing #ChinaTravel #CyberpunkCity #TravelChina #china",6-23,,,,https://www.tiktok.com/@jessmelu/video/7650113477880614167/,2026-07-24 07:33:00.292020+00:00,it's how the past generations dreamed the future would look like,past generations dreamed future would look like
tiktok:f46bbeb514b0a5dd,tiktok_comment,kerja keras guys,,,0,,,,,en,"#travelguide,#Chinatravel,#asianboy,#hiking,#chinahiking",#ChinaTravel,7654782158065683456,When you go mountain climbing in China but don't want to get too tired......#travelguide #Chinatravel #asianboy #hiking #chinahiking ,1w ago,,,,https://www.tiktok.com/@jessi_guangzhou_tour/video/7654782158065683726/,2026-07-24 07:46:44.414119+00:00,kerja keras guys,kerja keras guys
tiktok:f46e134902d46775,tiktok_comment,"Asu, esta perrisimo que lugar de china es?",,,0,,,,,es,"#furong,#asia,#viajes,#chupiwong,#viajarachina",#TravelChina,7672139936157469696,El hotel con la mejor vista de todo China #furong #asia #viajes #chupiwong #viajarachina,1w ago,,,,https://www.tiktok.com/@azagawong/video/7672139936157469968/,2026-08-17 06:36:08.621698+00:00,"Asu, esta perrisimo que lugar de china es?",asu perrisimo lugar china
tiktok:f4734b68643f1553,tiktok_comment,"June 4th, 1989",,,0,,,,,en,"#china,#chinatravel,#bejing,#tiananmensquare,#travel",#VisitChina,7651150408760577024,Seeing Tiananmen Square in real life honestly felt like stepping straight into a history book 📕🇨🇳 I never thought I’d actually see this place with my own eyes and being here in person was surreal… a proper bucket list moment 🤩🇨🇳 #china #chinatravel #bejing #tiananmensquare #travel ,7-29,,,,https://www.tiktok.com/@giantgreals88/video/7651150408760577300/,2026-08-17 07:34:55.053313+00:00,"June 4th, 1989",june 4th
tiktok:f474c0a958c7dcd5,tiktok_comment,You are amazing. I love your enthusiasm.,,,0,,,,,en,"#fyp,#tellme,#traveltiktok,#china,#hainan",#ChinaTravel,7661712451846589440,Can you believe what it costs to travel/live in China  This is in Sanya which is Chinas version of Hawaii. Here prices are higher than most cities except Shenzhen of Shanghai. However it’s unbelievable how affordable it is as a tourist.  Average cost of things in China: Hotel $40 Chinese meal $4 Western meal $10 Uber $2.50 Metro $0.60  Train $12  #fyp #tellme #traveltiktok #china #hainan ,7-13,,,,https://www.tiktok.com/@christian.grossi/video/7661712451846589726/,2026-07-24 07:32:34.452411+00:00,You are amazing. I love your enthusiasm.,love enthusiasm
tiktok:f4833c170d4f88b7,tiktok_comment,"I'm so proud of China. Most importantly they lifted 700 million plus people out of poverty, now that is impressive.",,,0,,,,,en,"#Chinese,#travel,#Shenzhen,#travelguide,#ShenzhenChina",#ChinaTravel,7661220699196967936,This isn’t AI-generated. It’s an actual parking lot in Shenzhen. #Chinese#travel#Shenzhen#travelguide#ShenzhenChina,4d ago,,,,https://www.tiktok.com/@sofiabargas81/video/7661220699196968206/,2026-07-24 07:45:21.499431+00:00,"I'm so proud of China. Most importantly they lifted 700 million plus people out of poverty, now that is impressive.",proud importantly lifted million plus people poverty impressive
tiktok:f4837daf1b408103,tiktok_comment,tân cương rộng hơn tỉnh 36 37 nhập lại ko mn,,,0,,,,,vi,"#nextgentravel,#nextgenchina,#dulichtrungquoc",#ChinaTravel,7641908849867394048,Trung Quốc và những cái NHẤT của các tỉnh thành 🥇 #nextgentravel #nextgenchina #dulichtrungquoc🇨🇳 ,6-27,,,,https://www.tiktok.com/@nextgen.china/video/7641908849867394311/,2026-07-25 08:52:52.953036+00:00,tân cương rộng hơn tỉnh 36 37 nhập lại ko mn,tân cương rộng hơn tỉnh nhập lại ko mn
tiktok:f48482af05b0dffc,tiktok_comment,Q lugares tan bellos felicidades por tener bellos y hermosos lugares de,,,0,,,,,es,"#travelchina,#chinatravel,#traveltiktok,#explorechina,#zhangjiajie",#ChinaTravel,7586869440764005376,Top 10 Scenic Spots in China.  #travelchina #chinatravel #traveltiktok #explorechina #zhangjiajie ,1-18,,,,https://www.tiktok.com/@intotravelchina/video/7586869440764005662/,2026-07-24 08:18:03.637377+00:00,Q lugares tan bellos felicidades por tener bellos y hermosos lugares de,lugares tan bellos felicidades tener bellos hermosos lugares
tiktok:f4856ac01597d6e4,tiktok_comment,"You should've done the go karts driving down the Great Wall in Beijing, top five most fun experiences of my life",,,0,,,,,en,"#china,#chinaitinerary,#zhangjiajie,#fenghuang,#shanghai",#ChinaTravel,7609805916472380416,"𝐓𝐡𝐢𝐬 𝐢𝐬 𝐭𝐡𝐞 𝐫𝐨𝐮𝐭𝐞 𝐭𝐡𝐚𝐭 𝐜𝐨𝐦𝐩𝐥𝐞𝐭𝐞𝐥𝐲 𝐜𝐡𝐚𝐧𝐠𝐞𝐝 𝐡𝐨𝐰 𝐰𝐞 𝐬𝐚𝐰 𝐂𝐡𝐢𝐧𝐚 🇨🇳 Follow the full itinerary in our bio and experience the side of China most people never see 🇨🇳 This 2 week China route took us through some of the most surreal, diverse and unforgettable places we have ever experienced. From walking among the Avatar mountains of Zhangjiajie, to watching sunset over the ancient rooftops of Fenghuang. From the futuristic skyline of Shanghai to the hidden cliffside temples of Wangxian Valley, and standing face to face with history in Beijing. Every stop felt like a completely different world, yet somehow it all fit together perfectly into one unforgettable journey. If China has ever been on your bucket list, this is the exact route to follow. Full day by day China itinerary is waiting for you in the link in our bio. #china #chinaitinerary #zhangjiajie #fenghuang #shanghai",4-20,,,,https://www.tiktok.com/@adventureamore1/video/7609805916472380694/,2026-07-24 08:37:12.331565+00:00,"You should've done the go karts driving down the Great Wall in Beijing, top five most fun experiences of my life",done go karts driving great wall beijing top five fun experiences life
tiktok:f487c5f961ac7723,tiktok_comment,"Thank you dear,I have the idea now praying fervently for the finance",,,0,,,,,en,"#livinginlagos,#lifeinchina,#livinginchina,#timithompson,#chinatravel",#VisitChina,7556661943877012480,"Save this video if you’re visiting China soon. I put together a few apps and basics that will make life here easier, from getting around and staying connected to paying, eating and staying safe. Quick note: I’m not a visa agent or job consultant, so I can’t help with visas or jobs. Everything here is simply from my own experience living in China. #livinginlagos #lifeinchina #livinginchina #timithompson #chinatravel ",4-28,,,,https://www.tiktok.com/@timi.thompson/video/7556661943877012758/,2026-08-17 07:56:58.345196+00:00,"Thank you dear,I have the idea now praying fervently for the finance",thank dear idea praying fervently finance
tiktok:f4896c5faef7d4f7,tiktok_comment,One dayy,,,0,,,,,en,"#ChongqingScenery,#ChongqingTransportation,#ChongqingNightView,#Chongqing,#china,#chongqing,#wulongmountain,#ChinaNature,#fypppppppppppppp,#ExploreChina,#Chinatravel,#travel,#sunsetlover,#fyp,#tiktoktravel,#VisitChina,#ChinaTourism,#TravelGoals,#WanderlustAwaits,#ExploreAsia,#travelbucketlist,#visitchina,#chinatravel,#chinese,#tour,#guide,#vacation,#itinerary,#tips,#foryou,#hongyadong,#explore,#adventure,#wolink",#VisitChina,7623327994592922624,You must visit Chongqing at least once in your life. #ChongqingScenery #ChongqingTransportation #ChongqingNightView #Chongqing hotpot #china #chongqing #wulongmountain #ChinaNature #fypppppppppppppp #ExploreChina #Chinatravel y #travel #sunsetlover #fyp #tiktoktravel #VisitChina #ChinaTourism #TravelGoals #WanderlustAwaits #ExploreAsia #travelbucketlist #fypppppppppppppp #china #visitchina #chinatravel #chinese #travel #tour #guide #vacation #itinerary #tips #foryou #fyp #hongyadong #explore #adventure #wolink ,6-27,,,,https://www.tiktok.com/@landscape_soul/video/7623327994592922887/,2026-08-17 06:53:33.821360+00:00,One dayy,one dayy
tiktok:f4a044f221dfd5a1,tiktok_comment,What does a trip like this cost?,,,0,,,,,en,"#ChinaTravel,#ChinaTour,#ExploreChina,#Travelchina,#Guizhou,#Guilin,#Chongqing",#ChinaTravel,7660058480321121280,"Most people avoid China in July and August... But if summer is the only time your family can travel, this might be the adventure your kids remember forever. Ancient civilizations, futuristic cities, hidden caves, waterfalls, villages, mountains, pandas, and theme parks — all connected by China's incredible high-speed rail. Would you take your family on this journey? #ChinaTravel #ChinaTour #ExploreChina #Travelchina #Guizhou #Guilin #Chongqing ",7-8,,,,https://www.tiktok.com/@mac.in.china/video/7660058480321121566/,2026-07-24 07:38:42.994002+00:00,What does a trip like this cost?,trip like cost
tiktok:f4a3d37b939c50cb,tiktok_comment,Tiba-tiba pen naik gunung🤣,,,0,,,,,en,"#travelguide,#Chinatravel,#asianboy,#hiking,#chinahiking",#ChinaTravel,7654782158065683456,When you go mountain climbing in China but don't want to get too tired......#travelguide #Chinatravel #asianboy #hiking #chinahiking ,6-26,,,,https://www.tiktok.com/@jessi_guangzhou_tour/video/7654782158065683726/,2026-07-24 07:46:44.414119+00:00,Tiba-tiba pen naik gunung,tiba-tiba pen naik gunung
tiktok:f4bc6b8bd2570c9a,tiktok_comment,why is empty?,,,0,,,,,en,"#fyp,#tellme,#traveltiktok,#china,#hainan",#ChinaTravel,7661699573282278400,"Can you believe that this is the real China  China is not the country that the west has told us it is, at least from a tourist perspective. When i orginally came here i was nervous, hesitant, I didn’t know what to expect.  But now i have been to 15 cities, almost 10 provinces, spoke with hundreds of people, and learned that China is like every other country in the world. It has people that work, laugh, talk, vacation, it’s a normal place.  This is Sanya in Hainan #fyp #tellme #traveltiktok #china #hainan ",7-15,,,,https://www.tiktok.com/@christian.grossi/video/7661699573282278686/,2026-07-24 07:36:00.279442+00:00,why is empty?,empty
tiktok:f4c598c136928638,tiktok_comment,how are you Chinese from the midwest and still speak with a FOB accent lol,,,0,,,,,en,,#ChinaTravel,7662354605832965120,,7-15,,,,https://www.tiktok.com/@joycehysin/video/7662354605832965383/,2026-07-24 07:32:06.138966+00:00,how are you Chinese from the midwest and still speak with a FOB accent lol,chinese midwest still speak fob accent lol
tiktok:f4c5d9ac9588bb2d,tiktok_comment,aunty knows. she's from China Mini.,,,0,,,,,en,"#chinatravel,#chinatrip,#travelinchina",#ChinaTravel,7661098366062906368,Travel like a local 😃 Part 3? #chinatravel #chinatrip #travelinchina ,7-11,,,,https://www.tiktok.com/@midiforreal/video/7661098366062906645/,2026-07-24 07:31:08.227054+00:00,aunty knows. she's from China Mini.,aunty china mini
tiktok:f4ca944a09b6a9da,tiktok_comment,"cả Năm Kinh chìm trong mùa thu ấy có lẽ người ta đã bt đến tình yêu của ông r, tưởng giới thạch",,,0,,,,,vi,"#dulichtrungquoc,#trungquoc,#tourtrungquoc,#namkinh,#motgoctrunghoa",#ChinaTravel,7663714832528575488,"Mùa thu cỡ này, bảo sao lại không mê cho được😛 #dulichtrungquoc #trungquoc #tourtrungquoc #namkinh #motgoctrunghoa ",2d ago,,,,https://www.tiktok.com/@motgoctrunghoa/video/7663714832528575762/,2026-07-23 05:43:56.330336+00:00,"cả Năm Kinh chìm trong mùa thu ấy có lẽ người ta đã bt đến tình yêu của ông r, tưởng giới thạch",cả năm kinh chìm trong mùa thu ấy có lẽ người ta đã bt đến tình yêu của ông tưởng giới thạch
tiktok:f4cb4f321564f3d0,tiktok_comment,Is that also not a brain scan of some kind?,,,0,,,,,en,"#shenzhen,#shenzhenchina,#lifeinchina,#travelchina,#livinginchina",#ChinaTravel,7656384468005014528,The science and technology museum in Shenzhen China is huge!!!! #shenzhen #shenzhenchina #lifeinchina #travelchina #livinginchina ,6-29,,,,https://www.tiktok.com/@bradinchina/video/7656384468005014805/,2026-07-24 07:37:09.921733+00:00,Is that also not a brain scan of some kind?,also brain scan kind
tiktok:f4ceb7472cab0aea,tiktok_comment,JESUS LOVES YALL,,,0,,,,,en,"#trump,#china,#chinatravel,#panda,#chongqing",#ChinaTravel,7660017316125494272,Spicy bamboo #trump #china #chinatravel #panda #chongqing ,7-13,,,,https://www.tiktok.com/@trumpbyryan/video/7660017316125494558/,2026-07-24 07:42:35.312226+00:00,JESUS LOVES YALL,jesus loves yall
tiktok:f4d461dcb249044e,tiktok_comment,Where is the rest of the animal? I know they don’t go into the woods and just change hooves like that,,,0,,,,,en,"#handmade,#handwork,#chineseclture",#ExploreChina,7670114739669732352,#handmade #handwork #chineseclture ,8-5,,,,https://www.tiktok.com/@explore.china6/video/7670114739669732621/,2026-08-17 06:26:33.782591+00:00,Where is the rest of the animal? I know they don’t go into the woods and just change hooves like that,rest animal know go woods change hooves like
tiktok:f4dc152577674d36,tiktok_comment,still have WeChat on my phone from my sits to Shenzhen LOL,,,0,,,,,en,"#chinatravel,#china",#ChinaTravel,7660888326852905984,5 things to know before your trip to China 🇨🇳  #chinatravel  #china,5d ago,,,,https://www.tiktok.com/@chinesewithmegan/video/7660888326852906262/,2026-07-24 07:34:04.604410+00:00,still have WeChat on my phone from my sits to Shenzhen LOL,still wechat phone sits shenzhen lol
tiktok:f4e1998872437fd6,tiktok_comment,I just eat it out of the bowl it comes in.,,,0,,,,,en,"#China,#Chinese,#travel,#watermelon",#TravelChina,7652209936830581760,How to cut watermelon in China #China#Chinese#travel #watermelon #travel ,7-9,,,,https://www.tiktok.com/@jintaozhang0607/video/7652209936830582030/,2026-08-17 06:43:33.970323+00:00,I just eat it out of the bowl it comes in.,eat bowl comes
tiktok:f4e9173ee4d8aca9,tiktok_comment,Where and how much?,,,0,,,,,en,"#changancity,#chinatravel,#hanfuphotoshoot,#ancientchinesestyle,#xiantravel",#ChinaTravel,7659818375249497088,"How can you visit Xi'an, China without taking photos in a red Hanfu? The finished photos are stunning #changancity #chinatravel #hanfuphotoshoot #ancientchinesestyle #xiantravel",7-8,,,,https://www.tiktok.com/@wanghkojqzu/video/7659818375249497352/,2026-07-23 05:38:13.530703+00:00,Where and how much?,much
tiktok:f4eb87bc03e54673,tiktok_comment,every outfit ATE.,,,0,,,,,en,"#shanghai,#china,#chinatravel,#traveldiaries,#thebund",#ChinaTravel,7654808062875749376,2026 is for chinamaxxing #shanghai #china #chinatravel #traveldiaries #thebund ,7-2,,,,https://www.tiktok.com/@gretelrue/video/7654808062875749654/,2026-07-23 05:48:30.346503+00:00,every outfit ATE.,every outfit ate
tiktok:f4f45895b2c97107,tiktok_comment,I am posting everything of my trip in mi account ☺️,,,0,,,,,en,"#travelchina ,#chinatravel ,#traveltiktok ,#Zhangjiajie ,#chongqing",#ChinaTravel,7642622821599890432,Considering a trip to China? These 8 breathtaking destinations completely stole my heart. Plan ahead to visit every spot.#travelchina #chinatravel #traveltiktok #Zhangjiajie #chongqing ,7-6,,,,https://www.tiktok.com/@ryanmccoy74221q8x/video/7642622821599890701/,2026-07-24 08:16:26.006210+00:00,I am posting everything of my trip in mi account ☺️,posting everything trip mi account
tiktok:f4f742e378aeb02f,tiktok_comment,Con razón no encontraba el hotel si quedaba en el inframundo 😂,,,0,,,,,es,"#furong,#asia,#viajes,#chupiwong,#viajarachina",#TravelChina,7672139936157469696,El hotel con la mejor vista de todo China #furong #asia #viajes #chupiwong #viajarachina,1w ago,,,,https://www.tiktok.com/@azagawong/video/7672139936157469968/,2026-08-17 06:36:08.621698+00:00,Con razón no encontraba el hotel si quedaba en el inframundo,razón encontraba hotel si quedaba inframundo
tiktok:f4fecc63bdc0af64,tiktok_comment,Astonishing 👏,,,0,,,,,en,"#khamphatrungquoc,#khamphathegioi,#fyp,#amazing,#china",#ExploreChina,7636744589889506304,khu du lịch nổi tiếng ít người biết đến #khamphatrungquoc #khamphathegioi #fyp #amazing #china ,5-11,,,,https://www.tiktok.com/@khampha24gio/video/7636744589889506591/,2026-07-23 06:04:25.879251+00:00,Astonishing,astonishing
tiktok:f510b29b30c5da10,tiktok_comment,I miss Hebei 🔥🥺,,,0,,,,,en,"#tianjin,#天津,#wolink,#chinatravel,#chinanature,#explorechina,#travel,#fyp,#tiktoktravel,#VisitChina,#ChinaTourism,#travelbucketlist,#winter,#snow",#VisitChina,7598389228443012096,"Tianjin: Where history, modernity, and snow collide for the perfect winter escape! 🧨 #tianjin #天津 #wolink #chinatravel #chinanature #explorechina #travel #fyp #tiktoktravel #VisitChina #ChinaTourism #travelbucketlist #winter #snow ",1-27,,,,https://www.tiktok.com/@lamartin183/video/7598389228443012407/,2026-08-17 06:52:23.775461+00:00,I miss Hebei,miss hebei
tiktok:f516b525f46942ae,tiktok_comment,China ea barato :3 yo gaste 5 mil $ desenfocado peru y me fui un mes,,,0,,,,,es,"#Zhangjiajie,#ViajarAChina,#ViajeAChina,#TourChina,#TurismoChina",#VisitChina,7660092250931727360,"¡Nunca te enfrentes a la montaña Tianmen el día 1, o tu viaje a Zhangjiajie se arruinará! ¿Planeas visitar Zhangjiajie? ¡Envíame un DM!#Zhangjiajie #ViajarAChina #ViajeAChina #TourChina #TurismoChina",3d ago,,,,https://www.tiktok.com/@viajeachinasunda/video/7660092250931727638/,2026-08-17 06:45:53.689846+00:00,China ea barato :3 yo gaste 5 mil $ desenfocado peru y me fui un mes,china ea barato gaste mil desenfocado peru mes
tiktok:f51c1d4f92f776de,tiktok_comment,Luvv ur vids 💖 lemme leave a trace here✨,,,0,,,,,fr,"#chinatour,#traveltok,#chinatravel,#harbin,#harbinicefestival",#ChinaTour,7630517190667652096,"A must visit festival when you go to China 🇨🇳✈️✨ 📍Harbin, China ps : Dm us to book your dreamiest China trip💖✨ #chinatour #traveltok #chinatravel #harbin #harbinicefestival ",5-8,,,,https://www.tiktok.com/@joywithu_official/video/7630517190667652373/,2026-08-17 07:04:54.801968+00:00,Luvv ur vids lemme leave a trace here,luvv ur vids lem leave trace here
tiktok:f530b4776b278047,tiktok_comment,where in shanghai is this?,,,0,,,,,en,"#shanghai,#chinatravel,#fyp,#viraltiktok",#TravelChina,7633854873083153408,#shanghai #chinatravel #fyp #viraltiktok ,4-30,,,,https://www.tiktok.com/@polina.ilyasheva/video/7633854873083153684/,2026-07-23 06:06:49.351800+00:00,where in shanghai is this?,shanghai
tiktok:f5373565fb0e5fab,tiktok_comment,Уже месяц как прилетел из Шанхая… я очень скучаю 😢,,,0,,,,,ru,"#китай,#шанхай,#азия,#путешествия,#пекин",#ChinaTravel,7655316939224599552,"Ещё 3 полезных совета для первой поездки в Китай👇🏼 🔌 Розетки Если не хочешь остаться без зарядки, возьми переходник. В Китае другой тип розеток (I), поэтому европейская вилка подходит не всегда.  📲 Павербанк В Китае все через телефон: переводчик, оплата, навигация и миллион фотографий — поэтому павербанк точно пригодится. Только проверь заранее, чтобы была маркировка «CCC» — иначе изымут в аэропорту. 🚇 Метро Не игнорируй метро — в Китае это один из самых удобных и дешёвых способов передвижения. Оплачивать поездки можно прямо через Alipay: достаточно создать транспортную карту и сканировать QR-код на входе и выходе. ℹ️ А в следующем видео покажу пошагово, как открыть транспортную карту в Китае за пару минут. Подпишись, чтобы не пропустить. #китай #шанхай #азия #путешествия #пекин ",3h ago,,,,https://www.tiktok.com/@kseniya_the_explorer/video/7655316939224599828/,2026-07-25 08:50:16.170618+00:00,Уже месяц как прилетел из Шанхая... я очень скучаю,месяц прилетел шанхая очень скучаю
tiktok:f5606bee47e9639c,tiktok_comment,What happens when countries actually build things:,,,0,,,,,en,"#china,#chinatrip,#travel,#travelvlog",#TravelChina,7615089608262503424,"📍 这有山 zhe you shan Location: 吉林省长春市朝阳区红旗街959号  959 Hongqi Street, Chaoyang District, Changchun, Jilin, China Inside a mall… but it feels like climbing a mountain village. Welcome to Zhe You Shan (这有山) in Changchun #china #chinatrip #travel #travelvlog ",3-12,,,,https://www.tiktok.com/@mukbang3at/video/7615089608262503693/,2026-08-17 07:22:36.042142+00:00,What happens when countries actually build things:,happens countries actually build things
tiktok:f5701adb9803af8e,tiktok_comment,This look peaceful and wonderful.,,,0,,,,,en,"#China,#chinatravel,#lijiang,#flower,#beautifuldestinations",#TravelChina,7610737975764290560,"Meet Lijiang,see the fairyland on earth.#China #chinatravel #lijiang #flower #beautifuldestinations ",4-23,,,,https://www.tiktok.com/@poetic.china/video/7610737975764290838/,2026-08-17 06:38:49.150536+00:00,This look peaceful and wonderful.,look peaceful wonderful
tiktok:f59b91ca11bab74f,tiktok_comment,Im too shy for that 😭,,,0,,,,,en,"#changancity,#chinatravel,#hanfuphotoshoot,#ancientchinesestyle,#xiantravel",#ChinaTravel,7659818375249497088,"How can you visit Xi'an, China without taking photos in a red Hanfu? The finished photos are stunning #changancity #chinatravel #hanfuphotoshoot #ancientchinesestyle #xiantravel",7-10,,,,https://www.tiktok.com/@wanghkojqzu/video/7659818375249497352/,2026-07-23 05:38:13.530703+00:00,Im too shy for that,im shy
tiktok:f5aa7c047555c40d,tiktok_comment,du lịch người ta thấy mắc ham không 😅😅,,,0,,,,,vi,"#travel,#China,#中国旅行,#Chineseculture,#中国",#ChinaTravel,7660690923868670976,中国山东琅琊古城西域弯刀舞小姐姐，了解中国历史中国文化#travel #China #中国旅行 #Chineseculture #中国,7-13,,,,https://www.tiktok.com/@thingschinatravel/video/7660690923868671250/,2026-07-23 05:44:59.675965+00:00,du lịch người ta thấy mắc ham không,du lịch người ta thấy mắc ham không
tiktok:f5b8d331475f6c7b,tiktok_comment,UDH NYOBAIN SEREM BGT ASLINYA SUMPA TAKUT JATOH KEDEPAN😭😭,,,0,,,,,en,"#chinatour,#traveltok,#chinatravel,#harbin,#harbinicefestival",#ChinaTour,7630517190667652096,"A must visit festival when you go to China 🇨🇳✈️✨ 📍Harbin, China ps : Dm us to book your dreamiest China trip💖✨ #chinatour #traveltok #chinatravel #harbin #harbinicefestival ",7-4,,,,https://www.tiktok.com/@joywithu_official/video/7630517190667652373/,2026-08-17 07:04:54.801968+00:00,UDH NYOBAIN SEREM BGT ASLINYA SUMPA TAKUT JATOH KEDEPAN,udh nyobain serem bgt aslinya sumpa takut jatoh kedepan
tiktok:f5d379d2d7da2090,tiktok_comment,Why did I hear a Nigerian accent 🤭😭,,,0,,,,,en,"#chinatravel,#chinatrip,#travelinchina",#ChinaTravel,7661098366062906368,Travel like a local 😃 Part 3? #chinatravel #chinatrip #travelinchina ,6d ago,,,,https://www.tiktok.com/@midiforreal/video/7661098366062906645/,2026-07-24 07:31:08.227054+00:00,Why did I hear a Nigerian accent,hear nigerian accent
tiktok:f5eea1e87e25e868,tiktok_comment,Can i pls have the list of places you went?🥰,,,0,,,,,en,"#shanghaitravel,#shanghaidisneyland,#chinatravel,#asiatravel,#shanghaichina",#TravelChina,7659773654913256448,one of the best cities in China 🇨🇳❤️ #shanghaitravel #shanghaidisneyland #chinatravel #asiatravel #shanghaichina ,3d ago,,,,https://www.tiktok.com/@haley.tran_/video/7659773654913256722/,2026-08-17 06:43:51.143421+00:00,Can i pls have the list of places you went?,pls list places went
tiktok:f5ef07d83808479f,tiktok_comment,japanese music don't have the right to appear in the Imperial Palace,,,0,,,,,en,"#theapothecarydiaries,#forbiddencity,#beijing,#china,#traveltiktok",#VisitChina,7576319886746504192,must see for anime lovers in beijing 😍 #theapothecarydiaries #forbiddencity #beijing #china #traveltiktok ,2025-11-25,,,,https://www.tiktok.com/@lucyotw/video/7576319886746504470/,2026-08-17 07:44:22.002313+00:00,japanese music don't have the right to appear in the Imperial Palace,japanese music right appear imperial palace
tiktok:f63b1ee8819aba0b,tiktok_comment,عرفت اللحين ليش بعض الاعمال اليدويه ليش لان فيها جهد كبير,,,0,,,,,ar,"#handmade,#handmadecraft,#ruralcraft,#craftsman,#handwork",#ExploreChina,7593623600540830720,Explore rural China. Handmade craft #handmade #handmadecraft #ruralcraft #craftsman #handwork ,1-19,,,,https://www.tiktok.com/@explorechina786/video/7593623600540830996/,2026-07-23 05:50:13.915091+00:00,عرفت اللحين ليش بعض الاعمال اليدويه ليش لان فيها جهد كبير,عرفت اللحين ليش الاعمال اليدويه ليش لان جهد كبير
tiktok:f63eb191abb1a352,tiktok_comment,Give me Kai vibes,,,0,,,,,en,"#china,#chinatiktok,#chinatravel,#traveltok",#ChinaTravel,7655206000231746560,"Stairway to Heaven’s Gate, Tianmen Mountain, Zhangjiajie 🇨🇳 😍 #china #chinatiktok #chinatravel #traveltok ",7-2,,,,https://www.tiktok.com/@stuarboleda/video/7655206000231746847/,2026-07-24 08:18:29.015928+00:00,Give me Kai vibes,give kai vibes
